"ProductId";"ProductName";"CategoryName";"Price";"Supplier";"CreationDate";"CustomerId";"Quantity";"Rate";"InvoiceDate";"InvoiceId"
"864";"sint";"voluptas";"91.19";"consequatur";"1992-08-12";"422";"200";"1.5";"1970-11-04";"515"
"864";"sint";"voluptas";"91.19";"consequatur";"1992-08-12";"422";"200";"8.1";"1970-11-04";"515"
"864";"sint";"voluptas";"91.19";"consequatur";"1992-08-12";"1338";"122";"1.5";"2005-02-17";"518"
"864";"sint";"voluptas";"91.19";"consequatur";"1992-08-12";"1338";"122";"8.1";"2005-02-17";"518"
"865";"quod";"sequi";"89.38";"provident";"1984-06-13";"897";"171";"0.9";"1997-05-29";"2584"
"865";"quod";"sequi";"89.38";"provident";"1984-06-13";"1904";"165";"0.9";"1983-10-15";"665"
"865";"quod";"sequi";"89.38";"provident";"1984-06-13";"878";"180";"0.9";"2017-03-01";"1662"
"866";"rem";"molestias";"3.82";"quisquam";"1983-04-10";"4";"29";"8.8";"1989-01-20";"1894"
"866";"rem";"molestias";"3.82";"quisquam";"1983-04-10";"1381";"186";"8.8";"2004-09-01";"1577"
"868";"non";"et";"51.09";"dolores";"2020-02-14";"1960";"195";"4.6";"1989-05-20";"2582"
"870";"ex";"ea";"43.15";"suscipit";"2020-07-13";"557";"96";"5.8";"2016-10-05";"1805"
"870";"ex";"ea";"43.15";"suscipit";"2020-07-13";"557";"96";"7.1";"2016-10-05";"1805"
"870";"ex";"ea";"43.15";"suscipit";"2020-07-13";"557";"96";"3.5";"2016-10-05";"1805"
"874";"rerum";"quis";"12.28";"eaque";"2019-01-17";"433";"93";"3.5";"1995-04-26";"1707"
"874";"rerum";"quis";"12.28";"eaque";"2019-01-17";"707";"138";"5.2";"1986-10-09";"1267"
"874";"rerum";"quis";"12.28";"eaque";"2019-01-17";"588";"25";"5.2";"1993-08-18";"2140"
"874";"rerum";"quis";"12.28";"eaque";"2019-01-17";"707";"138";"3.5";"1986-10-09";"1267"
"874";"rerum";"quis";"12.28";"eaque";"2019-01-17";"588";"25";"3.5";"1993-08-18";"2140"
"874";"rerum";"quis";"12.28";"eaque";"2019-01-17";"433";"93";"0.8";"1995-04-26";"1707"
"874";"rerum";"quis";"12.28";"eaque";"2019-01-17";"707";"138";"0.8";"1986-10-09";"1267"
"874";"rerum";"quis";"12.28";"eaque";"2019-01-17";"588";"25";"0.8";"1993-08-18";"2140"
"874";"rerum";"quis";"12.28";"eaque";"2019-01-17";"433";"93";"5.2";"1995-04-26";"1707"
"877";"dolores";"saepe";"89.54";"aperiam";"1976-09-19";"1088";"171";"0.5";"2007-09-30";"2020"
"877";"dolores";"saepe";"89.54";"aperiam";"1976-09-19";"1088";"171";"9.4";"2007-09-30";"2020"
"878";"et";"aut";"16.83";"nobis";"2020-12-31";"718";"20";"2.7";"1972-04-14";"2370"
"878";"et";"aut";"16.83";"nobis";"2020-12-31";"718";"20";"0.9";"1972-04-14";"2370"
"878";"et";"aut";"16.83";"nobis";"2020-12-31";"718";"20";"5.8";"1972-04-14";"2370"
"879";"placeat";"omnis";"26.42";"numquam";"1986-01-21";"1841";"184";"1.2";"1971-08-17";"2965"
"879";"placeat";"omnis";"26.42";"numquam";"1986-01-21";"727";"56";"1.2";"2007-06-30";"1325"
"880";"necessitatibus";"voluptas";"40.79";"officia";"1976-04-27";"1781";"123";"7.8";"1986-11-09";"2963"
"880";"necessitatibus";"voluptas";"40.79";"officia";"1976-04-27";"1454";"156";"0";"2013-11-10";"215"
"880";"necessitatibus";"voluptas";"40.79";"officia";"1976-04-27";"975";"95";"7.8";"2016-10-20";"2944"
"880";"necessitatibus";"voluptas";"40.79";"officia";"1976-04-27";"1781";"123";"0";"1986-11-09";"2963"
"880";"necessitatibus";"voluptas";"40.79";"officia";"1976-04-27";"1454";"156";"7.8";"2013-11-10";"215"
"880";"necessitatibus";"voluptas";"40.79";"officia";"1976-04-27";"975";"95";"0";"2016-10-20";"2944"
"881";"aliquam";"laborum";"47.00";"ducimus";"2014-06-20";"97";"19";"6.3";"1987-07-05";"899"
"881";"aliquam";"laborum";"47.00";"ducimus";"2014-06-20";"621";"59";"6.3";"1993-11-13";"606"
"881";"aliquam";"laborum";"47.00";"ducimus";"2014-06-20";"97";"19";"2.9";"1987-07-05";"899"
"881";"aliquam";"laborum";"47.00";"ducimus";"2014-06-20";"621";"59";"2.9";"1993-11-13";"606"
"884";"dolores";"porro";"99.43";"odio";"1999-12-30";"636";"14";"7.4";"2005-09-17";"140"
"888";"voluptatem";"distinctio";"53.25";"nemo";"1980-05-25";"994";"156";"9.1";"2005-08-27";"1561"
"888";"voluptatem";"distinctio";"53.25";"nemo";"1980-05-25";"31";"101";"9.1";"1984-02-29";"2858"
"888";"voluptatem";"distinctio";"53.25";"nemo";"1980-05-25";"1264";"116";"9.1";"1997-02-12";"1825"
"889";"voluptates";"dolorem";"29.04";"eos";"1973-06-21";"1150";"6";"4.7";"2012-09-22";"769"
"889";"voluptates";"dolorem";"29.04";"eos";"1973-06-21";"864";"46";"4.7";"2004-02-03";"2421"
"889";"voluptates";"dolorem";"29.04";"eos";"1973-06-21";"1870";"157";"4.7";"2007-03-27";"1416"
"890";"in";"soluta";"67.68";"aliquam";"2006-01-26";"721";"39";"6.5";"2000-12-27";"1134"
"891";"dignissimos";"voluptate";"30.60";"assumenda";"1976-02-16";"1346";"113";"6.1";"1992-09-25";"1096"
"891";"dignissimos";"voluptate";"30.60";"assumenda";"1976-02-16";"1346";"113";"0.6";"1992-09-25";"1096"
"891";"dignissimos";"voluptate";"30.60";"assumenda";"1976-02-16";"1346";"113";"9";"1992-09-25";"1096"
"893";"quae";"blanditiis";"8.11";"nobis";"1972-08-31";"1324";"178";"7.2";"1970-12-05";"2077"
"893";"quae";"blanditiis";"8.11";"nobis";"1972-08-31";"1324";"178";"1.5";"1970-12-05";"2077"
"893";"quae";"blanditiis";"8.11";"nobis";"1972-08-31";"828";"81";"7.2";"2007-07-29";"592"
"893";"quae";"blanditiis";"8.11";"nobis";"1972-08-31";"828";"81";"1.5";"2007-07-29";"592"
"893";"quae";"blanditiis";"8.11";"nobis";"1972-08-31";"1324";"178";"8.2";"1970-12-05";"2077"
"893";"quae";"blanditiis";"8.11";"nobis";"1972-08-31";"828";"81";"8.2";"2007-07-29";"592"
"894";"alias";"qui";"51.20";"accusamus";"2011-02-01";"1740";"92";"3.2";"1994-08-14";"1084"
"894";"alias";"qui";"51.20";"accusamus";"2011-02-01";"1674";"92";"4.5";"1990-07-28";"2400"
"894";"alias";"qui";"51.20";"accusamus";"2011-02-01";"958";"68";"3.2";"1988-04-03";"1078"
"894";"alias";"qui";"51.20";"accusamus";"2011-02-01";"1740";"92";"4.5";"1994-08-14";"1084"
"894";"alias";"qui";"51.20";"accusamus";"2011-02-01";"1674";"92";"3.2";"1990-07-28";"2400"
"894";"alias";"qui";"51.20";"accusamus";"2011-02-01";"958";"68";"4.5";"1988-04-03";"1078"
"895";"nisi";"iure";"99.29";"quasi";"1975-05-22";"1889";"48";"3.6";"1990-03-24";"1173"
"895";"nisi";"iure";"99.29";"quasi";"1975-05-22";"1009";"4";"3.6";"2015-07-09";"2279"
"895";"nisi";"iure";"99.29";"quasi";"1975-05-22";"1509";"123";"3.6";"1995-09-05";"1079"
"897";"id";"quia";"69.62";"ex";"2004-07-01";"823";"86";"7.2";"1986-07-15";"1233"
"897";"id";"quia";"69.62";"ex";"2004-07-01";"821";"87";"7.2";"2016-05-10";"2260"
"897";"id";"quia";"69.62";"ex";"2004-07-01";"1994";"49";"7.2";"1971-11-02";"1425"
"899";"aut";"rerum";"93.21";"tempora";"1997-03-23";"1489";"40";"3.1";"2008-06-03";"1969"
"899";"aut";"rerum";"93.21";"tempora";"1997-03-23";"1283";"74";"0.2";"1979-07-25";"1284"
"899";"aut";"rerum";"93.21";"tempora";"1997-03-23";"1489";"40";"2.8";"2008-06-03";"1969"
"899";"aut";"rerum";"93.21";"tempora";"1997-03-23";"1283";"74";"3.1";"1979-07-25";"1284"
"899";"aut";"rerum";"93.21";"tempora";"1997-03-23";"1489";"40";"0.2";"2008-06-03";"1969"
"899";"aut";"rerum";"93.21";"tempora";"1997-03-23";"1283";"74";"2.8";"1979-07-25";"1284"
"900";"laborum";"ut";"80.49";"et";"1979-06-17";"1459";"192";"6";"2001-11-09";"2167"
"900";"laborum";"ut";"80.49";"et";"1979-06-17";"1459";"192";"9.3";"2001-11-09";"2167"
"900";"laborum";"ut";"80.49";"et";"1979-06-17";"1459";"192";"2";"2001-11-09";"2167"
"900";"laborum";"ut";"80.49";"et";"1979-06-17";"1459";"192";"1.2";"2001-11-09";"2167"
"901";"aliquid";"error";"89.39";"sint";"1980-09-19";"1873";"106";"3.5";"1994-05-12";"1303"
"901";"aliquid";"error";"89.39";"sint";"1980-09-19";"1873";"106";"3.8";"1994-05-12";"1303"
"901";"aliquid";"error";"89.39";"sint";"1980-09-19";"1873";"106";"5.1";"1994-05-12";"1303"
"902";"accusamus";"nesciunt";"52.20";"neque";"1970-04-21";"284";"136";"6.1";"1980-03-25";"392"
"902";"accusamus";"nesciunt";"52.20";"neque";"1970-04-21";"756";"150";"6.1";"1974-02-13";"2289"
"903";"quia";"repellendus";"90.41";"recusandae";"1991-03-04";"1285";"181";"9.6";"1989-09-13";"2275"
"903";"quia";"repellendus";"90.41";"recusandae";"1991-03-04";"1285";"181";"2.1";"1989-09-13";"2275"
"903";"quia";"repellendus";"90.41";"recusandae";"1991-03-04";"1309";"181";"8.7";"2017-12-30";"893"
"903";"quia";"repellendus";"90.41";"recusandae";"1991-03-04";"1285";"181";"8.7";"1989-09-13";"2275"
"903";"quia";"repellendus";"90.41";"recusandae";"1991-03-04";"1309";"181";"9.6";"2017-12-30";"893"
"903";"quia";"repellendus";"90.41";"recusandae";"1991-03-04";"1309";"181";"2.1";"2017-12-30";"893"
"905";"laudantium";"quo";"17.30";"modi";"1997-10-30";"1140";"40";"5.1";"2006-09-15";"1029"
"906";"qui";"reiciendis";"53.27";"beatae";"1972-10-18";"266";"23";"7.7";"1978-09-29";"2710"
"907";"earum";"aut";"41.77";"officiis";"1973-09-06";"1879";"124";"7.4";"1972-05-23";"1215"
"907";"earum";"aut";"41.77";"officiis";"1973-09-06";"1879";"124";"1.3";"1972-05-23";"1215"
"909";"excepturi";"expedita";"34.39";"consequatur";"1994-06-17";"1868";"113";"2.8";"1986-02-22";"2708"
"909";"excepturi";"expedita";"34.39";"consequatur";"1994-06-17";"1492";"181";"2.8";"2013-12-02";"120"
"911";"velit";"est";"47.30";"molestiae";"2017-07-02";"1427";"100";"4.6";"2019-11-22";"1263"
"911";"velit";"est";"47.30";"molestiae";"2017-07-02";"930";"169";"4.6";"1982-12-08";"530"
"911";"velit";"est";"47.30";"molestiae";"2017-07-02";"1358";"144";"4.6";"2016-02-25";"2787"
"913";"ratione";"distinctio";"8.47";"officiis";"2008-05-20";"1028";"187";"4.4";"1992-02-03";"194"
"913";"ratione";"distinctio";"8.47";"officiis";"2008-05-20";"1028";"187";"2.6";"1992-02-03";"194"
"915";"totam";"eveniet";"59.65";"qui";"1987-05-04";"1896";"68";"9.1";"1971-05-27";"2837"
"915";"totam";"eveniet";"59.65";"qui";"1987-05-04";"1800";"65";"9.1";"2021-01-24";"844"
"915";"totam";"eveniet";"59.65";"qui";"1987-05-04";"1896";"68";"3.6";"1971-05-27";"2837"
"915";"totam";"eveniet";"59.65";"qui";"1987-05-04";"1800";"65";"3.6";"2021-01-24";"844"
"916";"ducimus";"et";"52.83";"eos";"1975-10-14";"923";"68";"3.2";"1999-03-31";"323"
"916";"ducimus";"et";"52.83";"eos";"1975-10-14";"395";"43";"3.2";"1970-01-03";"697"
"917";"officia";"molestiae";"29.24";"fuga";"2001-11-19";"14";"127";"9.4";"1999-01-10";"751"
"917";"officia";"molestiae";"29.24";"fuga";"2001-11-19";"1185";"174";"9.4";"1989-03-31";"2256"
"917";"officia";"molestiae";"29.24";"fuga";"2001-11-19";"1072";"89";"1.6";"1982-10-31";"595"
"917";"officia";"molestiae";"29.24";"fuga";"2001-11-19";"1072";"89";"9.4";"1982-10-31";"595"
"917";"officia";"molestiae";"29.24";"fuga";"2001-11-19";"14";"127";"1.6";"1999-01-10";"751"
"917";"officia";"molestiae";"29.24";"fuga";"2001-11-19";"1185";"174";"1.6";"1989-03-31";"2256"
"919";"architecto";"neque";"83.28";"rerum";"1996-10-15";"1819";"15";"6.4";"1977-04-30";"1691"
"921";"consequatur";"neque";"75.47";"consequatur";"2016-05-27";"271";"115";"9.1";"2020-11-23";"920"
"921";"consequatur";"neque";"75.47";"consequatur";"2016-05-27";"1611";"80";"9.1";"2021-05-28";"1471"
"922";"pariatur";"consectetur";"95.73";"voluptatibus";"2000-07-01";"1407";"189";"6.3";"1979-10-28";"2680"
"922";"pariatur";"consectetur";"95.73";"voluptatibus";"2000-07-01";"1113";"154";"6.3";"1977-10-03";"2663"
"922";"pariatur";"consectetur";"95.73";"voluptatibus";"2000-07-01";"2046";"127";"6.3";"2001-12-20";"2598"
"923";"eum";"odit";"69.89";"qui";"2018-01-13";"834";"58";"5.1";"1997-07-15";"1568"
"925";"sequi";"quis";"30.09";"mollitia";"2007-03-09";"361";"162";"2.2";"1975-09-05";"1121"
"928";"culpa";"sed";"52.99";"aut";"2021-02-18";"374";"96";"1.2";"1994-03-09";"2287"
"928";"culpa";"sed";"52.99";"aut";"2021-02-18";"1398";"64";"1.2";"2011-07-23";"1490"
"929";"et";"ducimus";"77.16";"exercitationem";"1991-08-04";"1132";"199";"1";"1982-03-17";"315"
"929";"et";"ducimus";"77.16";"exercitationem";"1991-08-04";"986";"32";"1";"1995-09-22";"1789"
"932";"ut";"necessitatibus";"45.79";"mollitia";"1995-02-14";"616";"6";"3.9";"1991-03-19";"554"
"932";"ut";"necessitatibus";"45.79";"mollitia";"1995-02-14";"1716";"182";"3.9";"2007-06-28";"2164"
"932";"ut";"necessitatibus";"45.79";"mollitia";"1995-02-14";"119";"79";"3.9";"1996-05-23";"169"
"933";"sint";"ut";"45.94";"perspiciatis";"2005-07-17";"133";"13";"4.7";"1985-02-12";"464"
"934";"et";"expedita";"23.48";"numquam";"2019-10-12";"2006";"68";"7.7";"2017-11-07";"142"
"937";"rem";"ut";"41.59";"impedit";"1985-09-25";"253";"129";"6.5";"1974-11-22";"454"
"937";"rem";"ut";"41.59";"impedit";"1985-09-25";"667";"138";"6.5";"2012-07-05";"755"
"937";"rem";"ut";"41.59";"impedit";"1985-09-25";"253";"129";"4.7";"1974-11-22";"454"
"937";"rem";"ut";"41.59";"impedit";"1985-09-25";"667";"138";"4.7";"2012-07-05";"755"
"939";"corporis";"et";"37.27";"cupiditate";"2016-09-16";"1502";"93";"9.4";"2003-12-17";"1075"
"939";"corporis";"et";"37.27";"cupiditate";"2016-09-16";"1783";"8";"5.1";"2001-08-05";"2590"
"939";"corporis";"et";"37.27";"cupiditate";"2016-09-16";"1783";"8";"3.2";"2001-08-05";"2590"
"939";"corporis";"et";"37.27";"cupiditate";"2016-09-16";"1502";"93";"5.1";"2003-12-17";"1075"
"939";"corporis";"et";"37.27";"cupiditate";"2016-09-16";"1502";"93";"3.2";"2003-12-17";"1075"
"939";"corporis";"et";"37.27";"cupiditate";"2016-09-16";"1783";"8";"9.4";"2001-08-05";"2590"
"942";"reprehenderit";"molestiae";"71.72";"voluptas";"2005-06-22";"110";"16";"9.1";"2009-04-24";"2760"
"944";"similique";"atque";"53.13";"aspernatur";"1987-05-05";"1620";"21";"8.7";"1972-01-09";"2068"
"944";"similique";"atque";"53.13";"aspernatur";"1987-05-05";"410";"125";"8.7";"1975-03-11";"1694"
"944";"similique";"atque";"53.13";"aspernatur";"1987-05-05";"790";"75";"8.7";"1980-08-21";"1518"
"945";"et";"nulla";"1.24";"corrupti";"2013-07-09";"1098";"109";"7.6";"1970-05-04";"1688"
"945";"et";"nulla";"1.24";"corrupti";"2013-07-09";"1834";"32";"0.8";"2021-12-16";"541"
"945";"et";"nulla";"1.24";"corrupti";"2013-07-09";"1098";"109";"0.8";"1970-05-04";"1688"
"945";"et";"nulla";"1.24";"corrupti";"2013-07-09";"1834";"32";"7.6";"2021-12-16";"541"
"948";"rerum";"asperiores";"83.89";"et";"1982-08-14";"351";"54";"5.4";"1975-10-14";"1870"
"948";"rerum";"asperiores";"83.89";"et";"1982-08-14";"1444";"39";"5.4";"2015-01-15";"69"
"949";"asperiores";"voluptatibus";"18.15";"consequatur";"1972-08-10";"1634";"69";"1.8";"1974-12-03";"838"
"949";"asperiores";"voluptatibus";"18.15";"consequatur";"1972-08-10";"1634";"69";"0.9";"1974-12-03";"838"
"949";"asperiores";"voluptatibus";"18.15";"consequatur";"1972-08-10";"48";"72";"6.6";"2012-12-04";"1695"
"949";"asperiores";"voluptatibus";"18.15";"consequatur";"1972-08-10";"1634";"69";"6.6";"1974-12-03";"838"
"949";"asperiores";"voluptatibus";"18.15";"consequatur";"1972-08-10";"48";"72";"1.8";"2012-12-04";"1695"
"949";"asperiores";"voluptatibus";"18.15";"consequatur";"1972-08-10";"48";"72";"0.9";"2012-12-04";"1695"
"953";"eius";"voluptatibus";"10.09";"possimus";"2012-08-20";"1412";"147";"4.7";"2017-07-05";"1444"
"953";"eius";"voluptatibus";"10.09";"possimus";"2012-08-20";"1412";"147";"0";"2017-07-05";"1444"
"954";"saepe";"non";"53.90";"velit";"1973-05-29";"1488";"186";"2.6";"1973-03-05";"1194"
"954";"saepe";"non";"53.90";"velit";"1973-05-29";"1881";"160";"3.2";"2012-02-24";"1271"
"954";"saepe";"non";"53.90";"velit";"1973-05-29";"1881";"160";"1.7";"2012-02-24";"1271"
"954";"saepe";"non";"53.90";"velit";"1973-05-29";"1488";"186";"3.2";"1973-03-05";"1194"
"954";"saepe";"non";"53.90";"velit";"1973-05-29";"1488";"186";"1.7";"1973-03-05";"1194"
"954";"saepe";"non";"53.90";"velit";"1973-05-29";"1881";"160";"2.6";"2012-02-24";"1271"
"955";"ea";"saepe";"8.60";"accusamus";"2009-11-17";"733";"133";"7.9";"1973-03-10";"2499"
"955";"ea";"saepe";"8.60";"accusamus";"2009-11-17";"1028";"107";"5.9";"2006-01-15";"1137"
"955";"ea";"saepe";"8.60";"accusamus";"2009-11-17";"733";"133";"5.9";"1973-03-10";"2499"
"955";"ea";"saepe";"8.60";"accusamus";"2009-11-17";"1028";"107";"7.9";"2006-01-15";"1137"
"956";"in";"officiis";"76.00";"similique";"1996-09-16";"347";"91";"7.2";"2011-03-13";"1873"
"956";"in";"officiis";"76.00";"similique";"1996-09-16";"583";"176";"7.2";"1979-03-12";"1126"
"956";"in";"officiis";"76.00";"similique";"1996-09-16";"787";"134";"7.2";"2012-05-25";"1153"
"956";"in";"officiis";"76.00";"similique";"1996-09-16";"323";"144";"7.2";"1996-07-14";"2581"
"958";"dolor";"facilis";"51.13";"ea";"1973-03-28";"170";"16";"0.8";"2002-03-20";"226"
"958";"dolor";"facilis";"51.13";"ea";"1973-03-28";"170";"16";"7.4";"2002-03-20";"226"
"959";"voluptatem";"deleniti";"6.69";"veritatis";"2016-01-31";"1267";"127";"8.2";"1985-12-25";"497"
"959";"voluptatem";"deleniti";"6.69";"veritatis";"2016-01-31";"518";"1";"8.2";"1981-05-14";"3000"
"959";"voluptatem";"deleniti";"6.69";"veritatis";"2016-01-31";"613";"74";"8.2";"2005-08-20";"2991"
"959";"voluptatem";"deleniti";"6.69";"veritatis";"2016-01-31";"1910";"154";"8.2";"1973-02-02";"2730"
"959";"voluptatem";"deleniti";"6.69";"veritatis";"2016-01-31";"1267";"127";"3.3";"1985-12-25";"497"
"959";"voluptatem";"deleniti";"6.69";"veritatis";"2016-01-31";"518";"1";"3.3";"1981-05-14";"3000"
"959";"voluptatem";"deleniti";"6.69";"veritatis";"2016-01-31";"613";"74";"3.3";"2005-08-20";"2991"
"959";"voluptatem";"deleniti";"6.69";"veritatis";"2016-01-31";"1910";"154";"3.3";"1973-02-02";"2730"
"961";"commodi";"quod";"22.98";"aut";"2000-07-16";"1995";"109";"5.9";"2006-07-21";"993"
"962";"quam";"et";"55.38";"rem";"2013-05-20";"796";"96";"9.5";"2001-07-04";"988"
"962";"quam";"et";"55.38";"rem";"2013-05-20";"796";"96";"8.3";"2001-07-04";"988"
"965";"suscipit";"harum";"20.61";"atque";"2020-09-16";"1165";"116";"6.2";"2015-12-18";"475"
"965";"suscipit";"harum";"20.61";"atque";"2020-09-16";"747";"102";"6.2";"2007-10-26";"313"
"966";"sunt";"ut";"6.93";"vel";"2022-02-03";"435";"133";"6.6";"2016-04-04";"95"
"966";"sunt";"ut";"6.93";"vel";"2022-02-03";"435";"133";"9.9";"2016-04-04";"95"
"966";"sunt";"ut";"6.93";"vel";"2022-02-03";"435";"133";"6.3";"2016-04-04";"95"
"966";"sunt";"ut";"6.93";"vel";"2022-02-03";"435";"133";"8.1";"2016-04-04";"95"
"966";"sunt";"ut";"6.93";"vel";"2022-02-03";"435";"133";"5.5";"2016-04-04";"95"
"970";"illum";"et";"25.52";"sequi";"1988-05-30";"1746";"76";"7.3";"1996-06-25";"395"
"970";"illum";"et";"25.52";"sequi";"1988-05-30";"1746";"76";"9.6";"1996-06-25";"395"
"973";"pariatur";"culpa";"39.39";"et";"2010-01-26";"1980";"89";"3.9";"1987-08-27";"1417"
"974";"rerum";"consequatur";"32.02";"sequi";"2004-11-28";"114";"101";"8.1";"1980-01-22";"657"
"974";"rerum";"consequatur";"32.02";"sequi";"2004-11-28";"114";"101";"2.6";"1980-01-22";"657"
"979";"ipsum";"harum";"98.73";"architecto";"2000-03-04";"1552";"78";"5.9";"1995-01-09";"2116"
"979";"ipsum";"harum";"98.73";"architecto";"2000-03-04";"1552";"78";"0.1";"1995-01-09";"2116"
"979";"ipsum";"harum";"98.73";"architecto";"2000-03-04";"1552";"78";"6.5";"1995-01-09";"2116"
"979";"ipsum";"harum";"98.73";"architecto";"2000-03-04";"1552";"78";"1.9";"1995-01-09";"2116"
"981";"modi";"amet";"37.71";"occaecati";"1980-10-10";"1372";"164";"0.1";"2020-10-12";"2146"
"981";"modi";"amet";"37.71";"occaecati";"1980-10-10";"1506";"65";"0.1";"1997-08-08";"2178"
"983";"et";"qui";"93.87";"nemo";"1971-11-01";"1730";"129";"8.2";"1974-03-24";"941"
"983";"et";"qui";"93.87";"nemo";"1971-11-01";"419";"58";"8.2";"1973-12-09";"1575"
"984";"distinctio";"et";"61.29";"tempora";"1993-06-08";"1272";"130";"4.2";"1986-08-07";"2320"
"984";"distinctio";"et";"61.29";"tempora";"1993-06-08";"1272";"130";"4";"1986-08-07";"2320"
"984";"distinctio";"et";"61.29";"tempora";"1993-06-08";"1272";"130";"3.4";"1986-08-07";"2320"
"985";"atque";"aperiam";"16.09";"est";"2020-11-30";"1932";"97";"7.2";"2001-12-25";"2487"
"987";"iusto";"est";"86.82";"qui";"2000-07-22";"147";"132";"1.1";"1976-03-04";"985"
"987";"iusto";"est";"86.82";"qui";"2000-07-22";"39";"108";"1.1";"2012-01-23";"2215"
"990";"itaque";"soluta";"49.94";"neque";"1985-02-15";"1837";"43";"9.1";"1970-11-14";"2701"
"990";"itaque";"soluta";"49.94";"neque";"1985-02-15";"860";"17";"9.1";"1976-02-28";"631"
"990";"itaque";"soluta";"49.94";"neque";"1985-02-15";"1837";"43";"0.5";"1970-11-14";"2701"
"990";"itaque";"soluta";"49.94";"neque";"1985-02-15";"860";"17";"0.5";"1976-02-28";"631"
"991";"iure";"voluptatum";"57.83";"esse";"1971-02-21";"1359";"97";"3.9";"1978-07-07";"1254"
"993";"autem";"dolorum";"9.91";"sed";"2003-05-28";"881";"165";"5.9";"2000-01-11";"2219"
"993";"autem";"dolorum";"9.91";"sed";"2003-05-28";"1674";"93";"5.9";"1974-02-20";"1946"
"994";"qui";"in";"45.40";"maxime";"1989-02-01";"51";"48";"4.4";"2002-12-09";"598"
"994";"qui";"in";"45.40";"maxime";"1989-02-01";"729";"7";"4.4";"2015-12-23";"2042"
"994";"qui";"in";"45.40";"maxime";"1989-02-01";"319";"10";"4.4";"1971-08-29";"526"
"994";"qui";"in";"45.40";"maxime";"1989-02-01";"100";"87";"4.4";"2017-06-29";"2087"
"995";"culpa";"ipsam";"4.86";"ipsa";"1986-01-30";"42";"7";"6.7";"1989-10-07";"1999"
"995";"culpa";"ipsam";"4.86";"ipsa";"1986-01-30";"182";"74";"6.7";"1976-10-18";"930"
"998";"et";"velit";"1.84";"aliquam";"1981-07-25";"493";"39";"6.9";"1999-05-19";"2505"
"998";"et";"velit";"1.84";"aliquam";"1981-07-25";"1766";"49";"8.9";"1988-05-26";"1390"
"998";"et";"velit";"1.84";"aliquam";"1981-07-25";"493";"39";"8.9";"1999-05-19";"2505"
"998";"et";"velit";"1.84";"aliquam";"1981-07-25";"1766";"49";"6.9";"1988-05-26";"1390"
"1000";"placeat";"molestiae";"38.75";"tempora";"1979-10-17";"146";"86";"8.9";"1999-04-03";"1923"
"1000";"placeat";"molestiae";"38.75";"tempora";"1979-10-17";"1792";"112";"8.9";"2021-01-04";"2332"
"1001";"quas";"quidem";"56.96";"molestiae";"2020-06-25";"1224";"103";"2.1";"1999-07-06";"663"
"1004";"totam";"aut";"21.75";"quam";"1989-06-14";"1880";"191";"6.7";"1971-06-21";"1693"
"1004";"totam";"aut";"21.75";"quam";"1989-06-14";"1880";"191";"9.9";"1971-06-21";"1693"
"1004";"totam";"aut";"21.75";"quam";"1989-06-14";"1795";"84";"6.7";"2006-09-06";"616"
"1004";"totam";"aut";"21.75";"quam";"1989-06-14";"1795";"84";"9.9";"2006-09-06";"616"
"1004";"totam";"aut";"21.75";"quam";"1989-06-14";"1880";"191";"1";"1971-06-21";"1693"
"1004";"totam";"aut";"21.75";"quam";"1989-06-14";"1880";"191";"8.7";"1971-06-21";"1693"
"1004";"totam";"aut";"21.75";"quam";"1989-06-14";"1795";"84";"1";"2006-09-06";"616"
"1004";"totam";"aut";"21.75";"quam";"1989-06-14";"1795";"84";"8.7";"2006-09-06";"616"
"1005";"rerum";"dicta";"59.14";"officia";"2015-03-13";"103";"54";"6.5";"1994-08-17";"2907"
"1006";"ut";"consectetur";"30.61";"quaerat";"1996-08-14";"1448";"17";"6.5";"1985-01-14";"2632"
"1006";"ut";"consectetur";"30.61";"quaerat";"1996-08-14";"156";"16";"0.2";"2015-04-02";"495"
"1006";"ut";"consectetur";"30.61";"quaerat";"1996-08-14";"1448";"17";"0.2";"1985-01-14";"2632"
"1006";"ut";"consectetur";"30.61";"quaerat";"1996-08-14";"156";"16";"6.5";"2015-04-02";"495"
"1008";"magnam";"cupiditate";"67.55";"accusamus";"1990-11-03";"151";"91";"9.4";"1994-04-28";"1409"
"1008";"magnam";"cupiditate";"67.55";"accusamus";"1990-11-03";"1249";"83";"9.4";"1979-11-16";"1987"
"1008";"magnam";"cupiditate";"67.55";"accusamus";"1990-11-03";"2020";"19";"9.4";"2009-12-29";"1676"
"1011";"voluptate";"assumenda";"78.75";"eum";"1980-08-12";"1399";"152";"8.9";"2007-11-28";"1788"
"1011";"voluptate";"assumenda";"78.75";"eum";"1980-08-12";"1399";"152";"7";"2007-11-28";"1788"
"1011";"voluptate";"assumenda";"78.75";"eum";"1980-08-12";"1399";"152";"9.7";"2007-11-28";"1788"
"1011";"voluptate";"assumenda";"78.75";"eum";"1980-08-12";"1399";"152";"8.6";"2007-11-28";"1788"
"1015";"facere";"voluptate";"56.39";"nobis";"2007-10-14";"1598";"51";"9.8";"2016-04-04";"523"
"1018";"omnis";"ea";"87.19";"sapiente";"1973-06-27";"1048";"162";"7.6";"1990-05-18";"1665"
